transaction_id,year,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,revenue,hour,day_bin,day_of_week_num,day_of_week,week_number,time_bucket,is_weekend
142924,2025,8:39:08,3,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,7.5,8,349,1,Tuesday,50,Morning (6–11),False
142925,2025,8:39:20,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,8,349,1,Tuesday,50,Morning (6–11),False
142926,2025,8:39:20,1,5,Lower Manhattan,81,28.0,Branded,Clothing,I Need My Bean! T-shirt,28.0,8,349,1,Tuesday,50,Morning (6–11),False
142927,2025,8:39:38,3,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,9.0,8,349,1,Tuesday,50,Morning (6–11),False
142928,2025,8:39:38,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,1.6,8,349,1,Tuesday,50,Morning (6–11),False
142929,2025,8:40:03,3,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,9.3,8,349,1,Tuesday,50,Morning (6–11),False
142930,2025,8:40:19,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,8,349,1,Tuesday,50,Morning (6–11),False
142931,2025,8:40:48,3,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,9.0,8,349,1,Tuesday,50,Morning (6–11),False
142932,2025,8:41:31,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,8,349,1,Tuesday,50,Morning (6–11),False
142933,2025,8:41:37,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,8,349,1,Tuesday,50,Morning (6–11),False
142934,2025,8:41:40,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,8,349,1,Tuesday,50,Morning (6–11),False
142935,2025,8:41:41,2,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0,8,349,1,Tuesday,50,Morning (6–11),False
142936,2025,8:42:38,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,8,349,1,Tuesday,50,Morning (6–11),False
142937,2025,8:42:38,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,8,349,1,Tuesday,50,Morning (6–11),False
142938,2025,8:42:38,1,5,Lower Manhattan,2,18.0,Coffee beans,House blend Beans,Our Old Time Diner Blend,18.0,8,349,1,Tuesday,50,Morning (6–11),False
142939,2025,8:43:10,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,8,349,1,Tuesday,50,Morning (6–11),False
142940,2025,8:43:32,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,8,349,1,Tuesday,50,Morning (6–11),False
142941,2025,8:43:43,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,8,349,1,Tuesday,50,Morning (6–11),False
142942,2025,8:44:41,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,8,349,1,Tuesday,50,Morning (6–11),False
142943,2025,8:44:55,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,8,349,1,Tuesday,50,Morning (6–11),False
142944,2025,8:45:20,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,8,349,1,Tuesday,50,Morning (6–11),False
142945,2025,8:46:27,1,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,8,349,1,Tuesday,50,Morning (6–11),False
142946,2025,8:46:27,1,8,Hell's Kitchen,6,21.0,Coffee beans,Gourmet Beans,Ethiopia,21.0,8,349,1,Tuesday,50,Morning (6–11),False
142947,2025,8:47:38,3,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,9.0,8,349,1,Tuesday,50,Morning (6–11),False
142948,2025,8:48:55,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,8,349,1,Tuesday,50,Morning (6–11),False
142949,2025,8:49:14,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,8,349,1,Tuesday,50,Morning (6–11),False
142950,2025,8:49:56,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,8,349,1,Tuesday,50,Morning (6–11),False
142951,2025,8:50:20,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,8,349,1,Tuesday,50,Morning (6–11),False
142952,2025,8:50:43,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,8,349,1,Tuesday,50,Morning (6–11),False
142953,2025,8:50:51,3,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,9.0,8,349,1,Tuesday,50,Morning (6–11),False
142954,2025,8:51:14,2,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,8,349,1,Tuesday,50,Morning (6–11),False
142955,2025,8:51:29,3,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,9.3,8,349,1,Tuesday,50,Morning (6–11),False
142956,2025,8:51:29,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,8,349,1,Tuesday,50,Morning (6–11),False
142957,2025,8:51:32,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,8,349,1,Tuesday,50,Morning (6–11),False
142958,2025,8:52:01,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,8,349,1,Tuesday,50,Morning (6–11),False
142959,2025,8:52:03,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,8,349,1,Tuesday,50,Morning (6–11),False
142960,2025,8:52:03,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,0.8,8,349,1,Tuesday,50,Morning (6–11),False
142961,2025,8:52:25,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,3.75,8,349,1,Tuesday,50,Morning (6–11),False
142962,2025,8:53:00,2,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0,8,349,1,Tuesday,50,Morning (6–11),False
142963,2025,8:53:00,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,8,349,1,Tuesday,50,Morning (6–11),False
142964,2025,8:53:15,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,8,349,1,Tuesday,50,Morning (6–11),False
142965,2025,8:53:43,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,8,349,1,Tuesday,50,Morning (6–11),False
142966,2025,8:53:48,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5,8,349,1,Tuesday,50,Morning (6–11),False
142967,2025,8:53:48,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8,8,349,1,Tuesday,50,Morning (6–11),False
142968,2025,8:54:02,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,8,349,1,Tuesday,50,Morning (6–11),False
142969,2025,8:54:27,1,8,Hell's Kitchen,11,8.95,Loose Tea,Herbal tea,Lemon Grass,8.95,8,349,1,Tuesday,50,Morning (6–11),False
142970,2025,8:54:49,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,8,349,1,Tuesday,50,Morning (6–11),False
142971,2025,8:54:49,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,8,349,1,Tuesday,50,Morning (6–11),False
142972,2025,8:55:13,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,8,349,1,Tuesday,50,Morning (6–11),False
142973,2025,8:55:56,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,8,349,1,Tuesday,50,Morning (6–11),False
142974,2025,8:56:09,3,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,7.5,8,349,1,Tuesday,50,Morning (6–11),False
142975,2025,8:56:15,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,8,349,1,Tuesday,50,Morning (6–11),False
142976,2025,8:56:15,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,8,349,1,Tuesday,50,Morning (6–11),False
142977,2025,8:56:23,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,8,349,1,Tuesday,50,Morning (6–11),False
142978,2025,8:56:24,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,8,349,1,Tuesday,50,Morning (6–11),False
142979,2025,8:56:45,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,8,349,1,Tuesday,50,Morning (6–11),False
142980,2025,8:57:25,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,8,349,1,Tuesday,50,Morning (6–11),False
142981,2025,8:57:26,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,8,349,1,Tuesday,50,Morning (6–11),False
142982,2025,8:58:12,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,8,349,1,Tuesday,50,Morning (6–11),False
142983,2025,9:01:44,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,9,349,1,Tuesday,50,Morning (6–11),False
142984,2025,9:02:31,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,9,349,1,Tuesday,50,Morning (6–11),False
142985,2025,9:02:31,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8,9,349,1,Tuesday,50,Morning (6–11),False
142986,2025,9:02:31,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,9,349,1,Tuesday,50,Morning (6–11),False
142987,2025,9:03:02,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,9,349,1,Tuesday,50,Morning (6–11),False
142988,2025,9:03:02,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,9,349,1,Tuesday,50,Morning (6–11),False
142989,2025,9:03:19,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,9,349,1,Tuesday,50,Morning (6–11),False
142990,2025,9:05:13,3,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,9.3,9,349,1,Tuesday,50,Morning (6–11),False
142991,2025,9:05:28,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,9,349,1,Tuesday,50,Morning (6–11),False
142992,2025,9:06:42,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,9,349,1,Tuesday,50,Morning (6–11),False
142993,2025,9:07:18,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,9,349,1,Tuesday,50,Morning (6–11),False
142994,2025,9:07:34,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,9,349,1,Tuesday,50,Morning (6–11),False
142995,2025,9:08:10,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,9,349,1,Tuesday,50,Morning (6–11),False
142996,2025,9:08:10,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,9,349,1,Tuesday,50,Morning (6–11),False
142997,2025,9:09:20,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,9,349,1,Tuesday,50,Morning (6–11),False
142998,2025,9:10:46,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,9,349,1,Tuesday,50,Morning (6–11),False
142999,2025,9:10:55,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,9,349,1,Tuesday,50,Morning (6–11),False
143000,2025,9:11:01,3,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,9.0,9,349,1,Tuesday,50,Morning (6–11),False
143001,2025,9:11:01,1,5,Lower Manhattan,6,21.0,Coffee beans,Gourmet Beans,Ethiopia,21.0,9,349,1,Tuesday,50,Morning (6–11),False
143002,2025,9:11:27,2,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0,9,349,1,Tuesday,50,Morning (6–11),False
143003,2025,9:12:16,2,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,9,349,1,Tuesday,50,Morning (6–11),False
143004,2025,9:13:29,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,9,349,1,Tuesday,50,Morning (6–11),False
143005,2025,9:14:20,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,9,349,1,Tuesday,50,Morning (6–11),False
143006,2025,9:16:06,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,9,349,1,Tuesday,50,Morning (6–11),False
143007,2025,9:16:20,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,9,349,1,Tuesday,50,Morning (6–11),False
143008,2025,9:16:59,3,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,7.5,9,349,1,Tuesday,50,Morning (6–11),False
143009,2025,9:16:59,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,9,349,1,Tuesday,50,Morning (6–11),False
143010,2025,9:17:55,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,9,349,1,Tuesday,50,Morning (6–11),False
143011,2025,9:18:39,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,9,349,1,Tuesday,50,Morning (6–11),False
143012,2025,9:18:39,1,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8,9,349,1,Tuesday,50,Morning (6–11),False
143013,2025,9:18:41,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,9,349,1,Tuesday,50,Morning (6–11),False
143014,2025,9:18:46,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,9,349,1,Tuesday,50,Morning (6–11),False
143015,2025,9:18:48,1,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,9,349,1,Tuesday,50,Morning (6–11),False
143016,2025,9:19:33,1,8,Hell's Kitchen,12,8.95,Loose Tea,Herbal tea,Peppermint,8.95,9,349,1,Tuesday,50,Morning (6–11),False
143017,2025,9:21:35,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,9,349,1,Tuesday,50,Morning (6–11),False
143018,2025,9:24:34,1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,9,349,1,Tuesday,50,Morning (6–11),False
143019,2025,9:24:55,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,9,349,1,Tuesday,50,Morning (6–11),False
143020,2025,9:25:11,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,9,349,1,Tuesday,50,Morning (6–11),False
143021,2025,9:26:37,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,9,349,1,Tuesday,50,Morning (6–11),False
143022,2025,9:26:41,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,9,349,1,Tuesday,50,Morning (6–11),False
143023,2025,9:27:46,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,9,349,1,Tuesday,50,Morning (6–11),False
143024,2025,9:27:49,1,5,Lower Manhattan,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2.1,9,349,1,Tuesday,50,Morning (6–11),False
143025,2025,9:27:49,1,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone,2.65,9,349,1,Tuesday,50,Morning (6–11),False
143026,2025,9:27:58,2,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,9,349,1,Tuesday,50,Morning (6–11),False
143027,2025,9:28:06,1,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,9,349,1,Tuesday,50,Morning (6–11),False
143028,2025,9:28:06,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,9,349,1,Tuesday,50,Morning (6–11),False
143029,2025,9:28:57,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,9,349,1,Tuesday,50,Morning (6–11),False
143030,2025,9:29:24,2,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,9,349,1,Tuesday,50,Morning (6–11),False
143031,2025,9:29:56,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,9,349,1,Tuesday,50,Morning (6–11),False
143032,2025,9:30:32,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,9,349,1,Tuesday,50,Morning (6–11),False
143033,2025,9:31:50,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,9,349,1,Tuesday,50,Morning (6–11),False
143034,2025,9:32:08,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,9,349,1,Tuesday,50,Morning (6–11),False
143035,2025,9:33:03,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,9,349,1,Tuesday,50,Morning (6–11),False
143036,2025,9:33:42,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,9,349,1,Tuesday,50,Morning (6–11),False
143037,2025,9:34:33,2,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,9,349,1,Tuesday,50,Morning (6–11),False
143038,2025,9:34:43,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,9,349,1,Tuesday,50,Morning (6–11),False
143039,2025,9:38:07,2,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,9,349,1,Tuesday,50,Morning (6–11),False
143040,2025,9:38:07,1,5,Lower Manhattan,2,18.0,Coffee beans,House blend Beans,Our Old Time Diner Blend,18.0,9,349,1,Tuesday,50,Morning (6–11),False
143041,2025,9:38:20,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,9,349,1,Tuesday,50,Morning (6–11),False
143042,2025,9:38:33,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,9,349,1,Tuesday,50,Morning (6–11),False
143043,2025,9:39:03,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,9,349,1,Tuesday,50,Morning (6–11),False
143044,2025,9:39:35,3,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,7.5,9,349,1,Tuesday,50,Morning (6–11),False
143045,2025,9:39:38,3,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,7.5,9,349,1,Tuesday,50,Morning (6–11),False
143046,2025,9:39:50,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,9,349,1,Tuesday,50,Morning (6–11),False
143047,2025,9:39:55,3,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,7.3500000000000005,9,349,1,Tuesday,50,Morning (6–11),False
143048,2025,9:39:57,1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,9,349,1,Tuesday,50,Morning (6–11),False
143049,2025,9:40:49,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,9,349,1,Tuesday,50,Morning (6–11),False
143050,2025,9:40:59,3,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,13.5,9,349,1,Tuesday,50,Morning (6–11),False
143051,2025,9:41:04,1,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,9,349,1,Tuesday,50,Morning (6–11),False
143052,2025,9:42:01,2,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0,9,349,1,Tuesday,50,Morning (6–11),False
143053,2025,9:44:25,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,9,349,1,Tuesday,50,Morning (6–11),False
143054,2025,9:44:26,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,9,349,1,Tuesday,50,Morning (6–11),False
143055,2025,9:44:27,3,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,9.0,9,349,1,Tuesday,50,Morning (6–11),False
143056,2025,9:45:36,1,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,9,349,1,Tuesday,50,Morning (6–11),False
143057,2025,9:45:36,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1.6,9,349,1,Tuesday,50,Morning (6–11),False
143058,2025,9:45:53,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,9,349,1,Tuesday,50,Morning (6–11),False
143059,2025,9:45:53,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,0.8,9,349,1,Tuesday,50,Morning (6–11),False
143060,2025,9:45:53,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,9,349,1,Tuesday,50,Morning (6–11),False
143061,2025,9:46:28,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,9,349,1,Tuesday,50,Morning (6–11),False
143062,2025,9:46:59,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,9,349,1,Tuesday,50,Morning (6–11),False
143063,2025,9:47:33,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,9,349,1,Tuesday,50,Morning (6–11),False
143064,2025,9:47:36,1,8,Hell's Kitchen,19,6.4,Packaged Chocolate,Drinking Chocolate,Dark chocolate,6.4,9,349,1,Tuesday,50,Morning (6–11),False
143065,2025,9:47:38,1,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,9,349,1,Tuesday,50,Morning (6–11),False
143066,2025,9:47:54,1,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,9,349,1,Tuesday,50,Morning (6–11),False
143067,2025,9:48:24,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,9,349,1,Tuesday,50,Morning (6–11),False
143068,2025,9:48:24,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,9,349,1,Tuesday,50,Morning (6–11),False
143069,2025,9:49:30,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,9,349,1,Tuesday,50,Morning (6–11),False
143070,2025,9:50:06,3,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,9.0,9,349,1,Tuesday,50,Morning (6–11),False
143071,2025,9:50:20,2,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,9,349,1,Tuesday,50,Morning (6–11),False
143072,2025,9:50:26,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,9,349,1,Tuesday,50,Morning (6–11),False
143073,2025,9:50:26,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,9,349,1,Tuesday,50,Morning (6–11),False
143074,2025,9:51:01,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,9,349,1,Tuesday,50,Morning (6–11),False
143075,2025,9:51:01,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,9,349,1,Tuesday,50,Morning (6–11),False
143076,2025,9:52:21,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2.1,9,349,1,Tuesday,50,Morning (6–11),False
143077,2025,9:52:21,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,9,349,1,Tuesday,50,Morning (6–11),False
143078,2025,9:52:28,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,9,349,1,Tuesday,50,Morning (6–11),False
143079,2025,9:52:47,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,9,349,1,Tuesday,50,Morning (6–11),False
143080,2025,9:53:15,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,9,349,1,Tuesday,50,Morning (6–11),False
143081,2025,9:53:38,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,9,349,1,Tuesday,50,Morning (6–11),False
143082,2025,9:53:48,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,9,349,1,Tuesday,50,Morning (6–11),False
143083,2025,9:54:06,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,9,349,1,Tuesday,50,Morning (6–11),False
143084,2025,9:54:36,2,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,9,349,1,Tuesday,50,Morning (6–11),False
143085,2025,9:54:36,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,1.6,9,349,1,Tuesday,50,Morning (6–11),False
143086,2025,9:54:43,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,9,349,1,Tuesday,50,Morning (6–11),False
143087,2025,9:54:52,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,9,349,1,Tuesday,50,Morning (6–11),False
143088,2025,9:55:34,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,9,349,1,Tuesday,50,Morning (6–11),False
143089,2025,9:57:30,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,9,349,1,Tuesday,50,Morning (6–11),False
